Linea;NodoA;NodoB;TIEMPO;DISTANCIA;FLUJO_LIN;FLUJO_TOT;TASA_USO;SUBEN_NA;SUBEN_NB;BAJAN_NA;BAJAN_NB
   3031 103 ida v1  ;2001;11018;  0.7;  0.3;   128;  3185;  1.3; 12.6;  0.0; 11.5;  0.0
   3031 103 ida v1  ;11018;11012;  1.3;  0.2;   128;  1887;  1.3;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;11012;11001;  0.8;  0.4;   128;  1887;  1.3;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;11001;11013;  1.1;  0.5;   128;  1241;  1.3;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;11013;11020;  0.3;  0.3;   128;  1241;  1.3;  0.0; 21.6;  0.0;  0.0
   3031 103 ida v1  ;11020;2004;  0.6;  0.3;   150;  2050;  1.5; 21.6;  2.3;  0.0;  9.4
   3031 103 ida v1  ;2004;2006;  0.2;  0.1;   143;  3765;  1.4;  2.3;  2.1;  9.4;  0.0
   3031 103 ida v1  ;2006;2009;  0.4;  0.2;   145;  3765;  1.4;  2.1;  0.0;  0.0;  0.0
   3031 103 ida v1  ;2009;2012;  0.6;  0.3;   145;  3765;  1.4;  0.0;  0.9;  0.0;  0.3
   3031 103 ida v1  ;2012;2016;  0.5;  0.3;   145;  4037;  1.4;  0.9;  4.5;  0.3;  0.7
   3031 103 ida v1  ;2016;2018;  0.1;  0.1;   149;  2993;  1.5;  4.5;  0.0;  0.7;  0.0
   3031 103 ida v1  ;2018;2023;  0.3;  0.2;   149;  2993;  1.5;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;2023;7004;  0.8;  0.3;   149;  3133;  1.5;  0.0;  2.1;  0.0;  0.0
   3031 103 ida v1  ;7004;6007;  0.3;  0.1;   151;  3853;  1.5;  2.1;  0.0;  0.0;  0.0
   3031 103 ida v1  ;6007;6009;  0.1;  0.0;   151;  3853;  1.5;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;6009;6006;  0.1;  0.0;   151;  3853;  1.5;  0.0;  6.5;  0.0;  0.6
   3031 103 ida v1  ;6006;16001;  0.8;  0.2;   157;  4039;  1.6;  6.5;  8.7;  0.6;  0.0
   3031 103 ida v1  ;16001;15005;  0.3;  0.2;   166;  2595;  1.6;  8.7;  0.0;  0.0;  0.0
   3031 103 ida v1  ;15005;16005;  0.3;  0.2;   166;  2595;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;16005;17001;  0.2;  0.1;   166;  2595;  1.6;  0.0;  0.2;  0.0;  0.0
   3031 103 ida v1  ;17001;17005;  0.3;  0.2;   166;  2438;  1.7;  0.2; 14.8;  0.0;  8.5
   3031 103 ida v1  ;17005;18005;  0.6;  0.4;   172;  1996;  1.7; 14.8;  1.1;  8.5;  0.5
   3031 103 ida v1  ;18005;18006;  0.7;  0.2;   173;  4562;  1.7;  1.1;  0.0;  0.5;  0.0
   3031 103 ida v1  ;18006;20001;  0.7;  0.3;   173;  4562;  1.7;  0.0;  0.5;  0.0;  0.0
   3031 103 ida v1  ;20001;20002;  0.3;  0.1;   173;  2192;  1.7;  0.5;  0.0;  0.0;  0.0
   3031 103 ida v1  ;20002;21001;  1.3;  0.6;   173;  2290;  1.7;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;21001;34003;  0.6;  0.3;   173;  2192;  1.7;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;34003;34002;  0.4;  0.2;   173;  2804;  1.7;  0.0;  0.8;  0.0;  0.0
   3031 103 ida v1  ;34002;34001;  0.6;  0.1;   174;  2903;  1.7;  0.8;  4.6;  0.0;  1.6
   3031 103 ida v1  ;34001;34009;  0.2;  0.1;   177;  5921;  1.8;  4.6;  2.3;  1.6;  0.5
   3031 103 ida v1  ;34009;26002;  0.7;  0.5;   179;  5251;  1.8;  2.3;  3.2;  0.5;  0.0
   3031 103 ida v1  ;26002;26004;  0.4;  0.1;   182;  3659;  1.8;  3.2;  1.8;  0.0;  0.0
   3031 103 ida v1  ;26004;26009;  0.2;  0.1;   184;   619;  1.8;  1.8;  0.0;  0.0;  0.0
   3031 103 ida v1  ;26009;26003;  0.2;  0.0;   184;   619;  1.8;  0.0;  5.3;  0.0; 22.1
   3031 103 ida v1  ;26003;27003;  0.0;  0.0;   167;   564;  1.7;  5.3;  0.0; 22.1;  0.0
   3031 103 ida v1  ;27003;28005;  0.6;  0.4;   167;   564;  1.7;  0.0;  1.1;  0.0; 12.7
   3031 103 ida v1  ;28005;29003;  1.4;  0.5;   156;  1529;  1.5;  1.1;  0.5; 12.7;  0.0
   3031 103 ida v1  ;29003;29004;  0.6;  0.2;   156;  1529;  1.6;  0.5;  0.0;  0.0;  0.0
   3031 103 ida v1  ;29004;29005;  0.2;  0.1;   156;  3898;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;29005;29016;  0.3;  0.1;   156;  3898;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;29016;29010;  0.4;  0.2;   156;  3898;  1.6;  0.0; 17.1;  0.0;  3.8
   3031 103 ida v1  ;29010;29009;  0.3;  0.2;   170;  4128;  1.7; 17.1;  0.0;  3.8;  3.9
   3031 103 ida v1  ;29009;29013;  0.4;  0.1;   166;  3991;  1.6;  0.0; 15.8;  3.9; 18.0
   3031 103 ida v1  ;29013;29014;  0.3;  0.1;   163;   457;  1.6; 15.8;  0.0; 18.0;  0.0
   3031 103 ida v1  ;29014;29015;  0.3;  0.1;   163;   457;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;29015;30001;  1.4;  0.8;   163;   457;  1.6;  0.0;  0.0;  0.0;  3.5
   3031 103 ida v1  ;30001;33002;  0.5;  0.2;   160;  3840;  1.6;  0.0;  0.0;  3.5;  0.3
   3031 103 ida v1  ;33002;33005;  0.7;  0.3;   160;  3828;  1.6;  0.0;  0.0;  0.3;  0.0
   3031 103 ida v1  ;33005;33010;  0.2;  0.1;   160;  3828;  1.6;  0.0;  0.0;  0.0;  0.8
   3031 103 ida v1  ;33010;49001;  0.5;  0.3;   159;  4627;  1.6;  0.0;  0.0;  0.8;  0.0
   3031 103 ida v1  ;49001;49005;  1.9;  0.1;   159;  3812;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49005;49006;  0.2;  0.1;   159;  3812;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49006;49009;  0.3;  0.1;   159;  1819;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49009;49013;  0.4;  0.1;   159;  1819;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49013;49017;  0.3;  0.1;   159;  1819;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49017;49018;  0.3;  0.1;   159;  2406;  1.6;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;49018;49019;  0.3;  0.1;   159;  1926;  1.6;  0.0; 10.8;  0.0;  5.3
   3031 103 ida v1  ;49019;51004;  0.5;  0.1;   164;  4911;  1.6; 10.8;  1.2;  5.3;  0.0
   3031 103 ida v1  ;51004;51006;  0.6;  0.1;   166;  4979;  1.6;  1.2;  0.0;  0.0;  2.4
   3031 103 ida v1  ;51006;51007;  0.6;  0.1;   163;  5225;  1.6;  0.0;  0.0;  2.4;  0.0
   3031 103 ida v1  ;51007;51008;  0.3;  0.1;   163;  5040;  1.6;  0.0;  1.0;  0.0;  0.5
   3031 103 ida v1  ;51008;51013;  0.5;  0.1;   164;  6020;  1.6;  1.0;  0.1;  0.5;  0.0
   3031 103 ida v1  ;51013;51017;  0.6;  0.1;   164;  6020;  1.6;  0.1;  1.5;  0.0; 41.6
   3031 103 ida v1  ;51017;51020;  0.3;  0.1;   124;  2690;  1.2;  1.5;  1.8; 41.6; 11.2
   3031 103 ida v1  ;51020;52007;  0.2;  0.1;   114;  2330;  1.1;  1.8;  0.0; 11.2;  0.0
   3031 103 ida v1  ;52007;57002;  0.7;  0.4;   114;  2330;  1.1;  0.0;  2.1;  0.0;  4.7
   3031 103 ida v1  ;57002;57008;  0.3;  0.2;   111;  2215;  1.1;  2.1;  0.0;  4.7;  0.0
   3031 103 ida v1  ;57008;57014;  0.2;  0.1;   111;  1926;  1.1;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;57014;57018;  0.2;  0.1;   111;  1926;  1.1;  0.0;  0.0;  0.0;  2.1
   3031 103 ida v1  ;57018;57020;  0.2;  0.1;   109;  1887;  1.1;  0.0;  0.0;  2.1;  0.0
   3031 103 ida v1  ;57020;57021;  0.2;  0.1;   109;  1887;  1.1;  0.0;  5.4;  0.0;  6.0
   3031 103 ida v1  ;57021;58001;  0.3;  0.2;   109;  1837;  1.1;  5.4;  0.0;  6.0;  0.0
   3031 103 ida v1  ;58001;58002;  0.3;  0.1;   109;  2048;  1.1;  0.0;  0.0;  0.0;  0.3
   3031 103 ida v1  ;58002;58004;  0.5;  0.2;   108;  2043;  1.1;  0.0;  0.0;  0.3;  0.0
   3031 103 ida v1  ;58004;58005;  0.4;  0.2;   108;  2043;  1.1;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;58005;60002;  0.2;  0.1;   108;  2043;  1.1;  0.0;  1.0;  0.0; 18.0
   3031 103 ida v1  ;60002;61001;  0.3;  0.1;    91;  1828;  0.9;  1.0;  1.0; 18.0;  0.0
   3031 103 ida v1  ;61001;60004;  0.2;  0.2;    92;  2120;  0.9;  1.0;  0.4;  0.0;  0.0
   3031 103 ida v1  ;60004;60005;  0.4;  0.3;    93;  2120;  0.9;  0.4;  1.8;  0.0; 19.4
   3031 103 ida v1  ;60005;60006;  0.4;  0.2;    75;  1328;  0.7;  1.8;  0.0; 19.4;  0.0
   3031 103 ida v1  ;60006;60007;  0.2;  0.1;    75;  1328;  0.7;  0.0;  0.1;  0.0;  0.0
   3031 103 ida v1  ;60007;60012;  0.4;  0.2;    75;  1328;  0.7;  0.1;  0.0;  0.0;  0.0
   3031 103 ida v1  ;60012;66003;  0.5;  0.2;    75;   931;  0.8;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;66003;66006;  0.3;  0.2;    75;   931;  0.8;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;66006;66010;  0.3;  0.2;    75;   931;  0.8;  0.0;  1.9;  0.0;  2.9
   3031 103 ida v1  ;66010;66009;  0.3;  0.2;    75;   922;  0.7;  1.9;  0.0;  2.9;  0.0
   3031 103 ida v1  ;66009;66008;  0.1;  0.0;    75;   922;  0.7;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;66008;66007;  0.2;  0.1;    75;   922;  0.7;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;66007;66011;  0.3;  0.1;    75;  1319;  0.7;  0.0;  0.7;  0.0;  4.9
   3031 103 ida v1  ;66011;66015;  2.3;  0.8;    70;  1247;  0.7;  0.7;  0.0;  4.9;  0.0
   3031 103 ida v1  ;66015;66016;  1.0;  0.8;    70;  1247;  0.7;  0.0;  0.4;  0.0; 15.8
   3031 103 ida v1  ;66016;67001;  0.6;  0.5;    55;  1096;  0.5;  0.4;  0.0; 15.8; 30.4
   3031 103 ida v1  ;67001;68007;  0.7;  0.5;    25;   393;  0.2;  0.0;  0.2; 30.4; 10.4
   3031 103 ida v1  ;68007;68011;  0.1;  0.1;    14;   172;  0.1;  0.2;  0.0; 10.4;  0.0
   3031 103 ida v1  ;68011;68008;  0.7;  0.3;    14;   172;  0.1;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;68008;68009;  0.5;  0.4;    14;   172;  0.1;  0.0;  0.0;  0.0;  0.0
   3031 103 ida v1  ;68009;69001;  1.2;  0.6;    14;   172;  0.1;  0.0;  0.0;  0.0; 14.0
   3031 103 ida v1  ;69001;69003;  3.9;  2.4;     0;     2;  0.0;  0.0;  0.0; 14.0;  0.5
   3191 119 ida v1  ;13001;13003;  0.9;  0.5;     0;     2;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;13003;79001;  1.3;  0.4;     0;     2;  0.0;  0.0;  0.1;  0.0;  0.0
   3191 119 ida v1  ;79001;79004;  0.7;  0.3;     0;   152;  0.0;  0.1;  0.8;  0.0;  0.0
   3191 119 ida v1  ;79004;79003;  0.3;  0.2;     1;    67;  0.0;  0.8;  0.0;  0.0;  0.0
   3191 119 ida v1  ;79003;12003;  0.8;  0.3;     1;    67;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;12003;12002;  0.4;  0.2;     1;   143;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;12002;12006;  0.2;  0.1;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;12006;76001;  0.8;  0.3;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76001;76005;  0.3;  0.2;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76005;76009;  1.2;  0.5;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76009;76011;  0.5;  0.2;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76011;76012;  0.5;  0.2;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76012;76013;  0.9;  0.4;     1;    61;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;76013;94004;  0.8;  0.4;     1;   363;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;94004;94005;  0.5;  0.1;     1;   363;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;94005;75004;  2.1;  0.6;     1;   305;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;75004;75006;  0.2;  0.1;     1;   305;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;75006;75008;  0.4;  0.2;     1;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;75008;10010;  0.5;  0.2;     1;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;10010;10011;  0.4;  0.1;     1;  1389;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;10011;75012;  0.2;  0.1;     1;  1601;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;75012;10005;  0.6;  0.3;     1;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;10005;10001;  0.7;  0.4;     1;     3;  0.0;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;10001;10003;  0.4;  0.2;     1;     3;  0.0;  0.0;  3.7;  0.0;  0.0
   3191 119 ida v1  ;10003;2001;  0.4;  0.2;     5;   959;  0.1;  3.7;  5.4;  0.0;  0.5
   3191 119 ida v1  ;2001;11018;  0.7;  0.3;     9;  3185;  0.2;  5.4;  0.0;  0.5;  0.3
   3191 119 ida v1  ;11018;11012;  1.3;  0.2;     9;  1887;  0.2;  0.0;  0.0;  0.3;  0.0
   3191 119 ida v1  ;11012;11001;  0.8;  0.4;     9;  1887;  0.2;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;11001;11013;  1.1;  0.5;     9;  1241;  0.2;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;11013;11020;  0.3;  0.3;     9;  1241;  0.2;  0.0;  8.0;  0.0;  0.0
   3191 119 ida v1  ;11020;2004;  0.6;  0.3;    17;  2050;  0.3;  8.0;  0.9;  0.0;  0.0
   3191 119 ida v1  ;2004;2006;  0.2;  0.1;    18;  3765;  0.4;  0.9;  1.0;  0.0;  0.0
   3191 119 ida v1  ;2006;2009;  0.4;  0.2;    19;  3765;  0.4;  1.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;2009;2012;  0.6;  0.3;    19;  3765;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;2012;2016;  0.5;  0.3;    19;  4037;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;2016;2018;  0.1;  0.1;    19;  2993;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;2018;2023;  0.3;  0.2;    19;  2993;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;2023;7004;  0.8;  0.3;    19;  3133;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;7004;6007;  0.3;  0.1;    19;  3853;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;6007;6009;  0.1;  0.0;    19;  3853;  0.4;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;6009;6006;  0.1;  0.0;    19;  3853;  0.4;  0.0;  2.4;  0.0;  0.0
   3191 119 ida v1  ;6006;16001;  0.8;  0.2;    21;  4039;  0.4;  2.4;  2.8;  0.0;  0.0
   3191 119 ida v1  ;16001;15005;  0.3;  0.2;    24;  2595;  0.5;  2.8;  0.0;  0.0;  0.0
   3191 119 ida v1  ;15005;16005;  0.3;  0.2;    24;  2595;  0.5;  0.0;  0.0;  0.0;  0.0
   3191 119 ida v1  ;16005;17001;  0.2;  0.1;    24;  2595;  0.5;  0.0;  0.1;  0.0;  0.0
